typeID	物品名称
2604	纳米纤维内部构架蓝图 I
2605	纳米纤维内部构架 II
2606	纳米纤维内部构架蓝图 II
2608	装箱的化肥
2610	装箱的冷冻食物
2613	雷神愤怒轻型导弹
2614	雷神愤怒轻型导弹蓝图
2615	装箱的垃圾
2616	大箱的冷却剂
2617	装箱的制导系统
2618	装箱的哈洛勒干草
2619	装箱的高科技小型枪械
2620	装箱的利帕尔芝士
2621	炼狱愤怒巡航导弹
2622	炼狱愤怒巡航导弹蓝图
2623	一箱监听哨站的记录
2624	装箱的机械零件
2626	装箱的导弹制导系统
2627	装箱的单电池
2628	装箱的奇异数据晶体
2629	鞭挞愤怒重型导弹
2630	鞭挞愤怒重型导弹蓝图
2631	装箱的OP杀虫剂
2632	装箱的氧气
2633	装箱的行星载具
2635	装箱的蛋白质食物
2636	装箱的洋娃娃
2637	炼狱精准巡航导弹
2638	炼狱精准巡航导弹蓝图
2639	装箱的维修零件
2640	装箱的替换零件
2641	装箱的报告
2642	装箱的机器人
2644	装箱的小型军械
2645	装箱的土壤
2646	装箱的香料汽水
2647	炼狱精准轻型导弹
2648	炼狱精准轻型导弹蓝图
2652	装箱的合成油
2653	装箱的疫苗注射器
2654	装箱的病毒媒质
2655	星爆精准重型导弹
2656	星爆精准重型导弹蓝图
2657	装箱的崴砣柯
2659	装箱的水
2660	装箱的泽姆纳尔
2662	一群新兵
2663	一群牲畜
2665	一群精英劳工
2666	一群异族舞者
2668	一群基因增强的家畜
2669	一群卡莫兵
2670	一群海军陆战队员
2671	一群武装人员
2672	一群矿工
2673	大箱的数据单
2674	一群难民
2675	一群理科毕业生
2676	一群安保人员
2677	一群劳工
2678	一群旅游者
2679	鞭挞狂乱重型攻击导弹
2680	鞭挞狂乱重型攻击导弹蓝图
2681	一群重要人物
2682	大箱的家乐普托斯内用药
2683	大箱的制导系统
2684	大箱的哈洛勒干草
2685	大箱的全息记忆盘
2686	大箱的利帕尔芝士
2687	大箱的机械零件
2688	大箱的单电池
2689	大箱的氧气
2690	大箱的行星载具
2691	大箱的合成纺织品
2692	大箱的蛋白食物
2693	大箱的报告
2694	大箱的小型枪械
2695	大箱的土壤
2696	大箱的幽灵饮料
2697	大箱的合成油
2698	大箱的崴砣柯
2699	一大群平民
2700	一大群舞女
2701	一大群基因增强的家畜
2702	一大群无家可归的人
2703	一大群卡莫兵
2704	一大群海军陆战队员
2705	一大群武装人员
2706	一大群理科毕业生
2707	一大群劳工
2708	一大群旅游者
2709	一大群重要人物
2710	大箱的建筑模块
2711	大箱水晶蛋
2712	大箱的钻机零件
2713	大箱的电子元件
2714	大箱的化肥
2715	大箱的冷冻食物
2716	大箱的冷藏植物种子
2717	大箱的垃圾
2718	大箱的长肢龙鹿卵
2719	大箱的洋娃娃
2720	大箱的火箭燃料
2721	大箱的药草
2722	大箱的传信器
2723	大箱的病毒媒质
2724	大箱的水
2725	一大群牲畜
2726	一大群看门人
2727	一大群矿工
2728	一大群难民
2729	装箱的消费电子设备
2730	装箱的浓缩钼
2731	装箱的硅
2732	装箱的硅酸盐玻璃
2735	基础设施中心蓝图
2736	跃迁扰断波发射台蓝图
2737	主权宣布设施蓝图
2739	纳米体修复粘合剂蓝图
2740	跃迁扰频波发射台蓝图
2741	停滞网状光束发射台蓝图
2742	生化储藏舱库图
2743	催化剂储藏舱库图
2744	连接装置阵列蓝图
2745	通用储藏装置蓝图
2746	有害化学物质储藏库蓝图
2747	混合聚合物储藏库蓝图
2748	储藏库蓝图
2749	高级大型舰船组装阵列蓝图
2750	超大型舰船维护阵列蓝图
2751	高级中型舰船组装阵列蓝图
2752	舰船维护阵列蓝图
2753	高级小型舰船组装阵列蓝图
2754	弹药组装阵列蓝图
2755	弹道偏转阵列蓝图
2756	超级旗舰组装阵列蓝图
2757	爆炸伤害弱化设备阵列蓝图
2758	组件装配阵列蓝图
2759	热消散阵列蓝图
2760	无人机组装阵列蓝图
2761	光子散射阵列蓝图
2763	感应抑阻波发射台蓝图
2764	装备组装阵列蓝图
2765	高强度提炼阵列蓝图
2766	大型舰船组装阵列蓝图
2767	压缩阵列蓝图
2768	中型舰船组装阵列蓝图
2769	提炼阵列蓝图
2770	快速装备组装阵列蓝图
2771	小型舰船组装阵列蓝图
2772	子系统组装阵列蓝图
2773	旗舰组装阵列蓝图
2774	艾玛控制塔蓝图
2775	艾玛中型控制塔蓝图
2776	艾玛小型控制塔蓝图
2777	加达里控制塔蓝图
2778	加达里中型控制塔蓝图
2779	加达里小型控制塔蓝图
2780	盖伦特控制塔蓝图
2781	盖伦特中型控制塔蓝图
2782	盖伦特小型控制塔蓝图
2783	米玛塔尔控制塔蓝图
2784	米玛塔尔中型控制塔蓝图
2785	米玛塔尔小型控制塔蓝图
2786	卫星开采阵列蓝图
2787	军团机库阵列蓝图
2788	诱导力场发生阵列蓝图
2789	诱导力场系统干扰器蓝图
2790	生化反应堆阵列蓝图
2791	复杂反应堆阵列蓝图
2792	离子力场投射台蓝图
2793	中型生化反应堆阵列蓝图
2794	相位倒置接收塔蓝图
2795	聚合物反应阵列蓝图
2796	空间扰乱发射器蓝图
2797	简单反应阵列蓝图
2798	白噪发生器台站蓝图
2799	能量中和炮台蓝图
2800	跳跃桥接蓝图
2801	星爆标枪鱼雷
2802	星爆标枪鱼雷蓝图
2803	大型疾速炮台蓝图
2804	大型磁轨炮台蓝图
2805	大型火炮塔台蓝图
2806	中型疾速炮台蓝图
2807	大型自动加农炮塔台蓝图
2808	中型磁轨炮塔台蓝图
2810	中型火炮塔台蓝图
2811	炼狱狂乱鱼雷
2812	炼狱狂乱鱼雷蓝图
2813	小型疾速炮台蓝图
2814	中型自动加农炮塔台蓝图
2815	小型磁轨炮台蓝图
2816	小型火炮塔台蓝图
2817	雷神狂乱火箭
2818	雷神狂乱火箭蓝图
2819	小型自动加农炮塔台蓝图
2820	逆向工程实验室蓝图
2821	研究实验室蓝图
2822	超大型鱼雷发射台蓝图
2823	巡航导弹发射台蓝图
2824	鱼雷发射台蓝图
2825	小型脉冲激光炮台蓝图
2826	小型集束激光炮台蓝图
2827	中型脉冲激光炮台蓝图
2828	中型集束激光炮台蓝图
2829	大型脉冲激光炮台蓝图
2830	大型集束激光炮台蓝图
2833	1000AUR兑换券
2834	乌图级
2836	惩戒女神级
2838	标准大脑加速器
2848	贫瘠行星采集控制器
2851	罪证
2853	回收的电子元件
2861	一箱便携式电磁脉冲武器
2862	特种部队武器装备
2863	元始级
2864	元始级蓝图
2865	1200mm加农火炮 II
2866	1200mm加农炮蓝图 II
2867	广播节点
2868	反破损快速反应无人机
2869	纳米-工厂
2870	有机砂浆喷注器
2871	递推计算模块
2872	自协调能源核心
2873	125mm加特林自动加农炮 II
2874	125mm加特林自动加农炮蓝图 II
2875	无菌管道
2876	湿件主机
2880	无名死尸
2881	150mm轻型自动加农炮 II
2887	盖伦特海军上将的尸体
2888	加速轨道验证转码器
2889	200mm自动加农炮 II
2890	200mm自动加农炮蓝图 II
2893	上诉证据
2897	220mm火神自动加农炮 II
2898	220mm火神自动加农炮蓝图 II
2899	自制电路
2900	打捞回来的数据核心
2904	量子纠缠乐队
2905	250mm轻型加农炮 II
2906	250mm轻型加农炮蓝图 II
2912	米玛塔尔飞行员的尸体
2913	425mm自动加农炮 II
2914	425mm自动加农炮蓝图 II
2917	幸存者
2919	加达里探员
2921	650mm加农炮 II
2922	650mm加农炮蓝图 II
2929	800mm频射加农炮 II
2930	一箱特种部队武器装备
2934	假冒的沃鲁瓦图腾配方
2937	双联180mm自动加农炮 II
2938	双联180mm自动加农炮蓝图 II
2942	被捕的CEO
2943	混血猎奴犬
2944	一窝混血猎奴犬
2945	双联425mm自动加农炮 II
2946	双联425mm自动加农炮蓝图 II
2948	暗影
2949	暗影无人机蓝图
2951	一大箱改进型惯性弥补系统
2952	一箱不明纤维复合物
2953	双联650mm频射加农炮 II
2954	双联650mm频射加农炮蓝图 II
2955	一大箱不明纤维复合物
2956	一大箱经工厂返修过的采矿无人机
2957	一箱经工厂返修过的采矿无人机
2958	平民情报承包商
2959	一群平民情报承包商
2960	一卷量子合金线缆
2961	1400mm榴弹炮 II
2962	1400mm榴弹炮蓝图 II
2963	量子合金线缆
2964	气凝胶反作用剂
2965	一箱气凝胶反作用剂
2967	一箱反目标标记镀层
2968	一大箱反目标标记镀层
2969	720mm榴弹炮 II
2970	720mm榴弹炮蓝图 II
2971	一群哈卡的袭鹰雇佣兵
2972	硬钛金属板
2973	一盘硬钛金属板
2974	一大群“连衣帽者”兵团的人
2975	极地作战陆战队
2976	极地作战陆战分队
2977	280mm榴弹炮 II
2978	280mm榴弹炮蓝图 II
2979	一箱工业级三钛合金条废渣
2980	一大箱工业级三钛合金条废渣
2981	一箱用于农业的斜长岩面板
2982	一大箱用于农业的斜长岩面板
2983	军团清道夫
2984	潜伏中的军团清道夫
2985	双联重型集束激光器 II
2986	双联重型集束激光器蓝图 II
2987	一箱农耕组件
2988	一大箱农耕组件
2989	用作陷阱的尖端型隐形装置
2990	一箱用作陷阱的尖端型隐形装置
2991	一箱艾玛经文学习教材（玛塔利语版翻译）
2992	一大箱艾玛经文学习教材（玛塔利语版翻译）
2993	双联轻型集束激光器 II
2994	双联轻型集束激光器蓝图 II
2995	蓝色天堂
2996	一箱蓝色天堂
2997	一箱精炼的C-86环氧树脂
2998	黑夜级
2999	艾玛海军反登舰小队
3000	一群天使联合企业的VIP
3001	双联轻型脉冲激光器 II
3002	双联轻型脉冲激光器蓝图 II
3003	一大群天使联合企业的VIP
3004	艾玛海军反登舰连队
3005	一箱马利菲勒香槟
3006	有教养的家庭劳工
3007	一大箱马利菲勒香槟
3008	一群有教养的家庭劳工
3009	聚焦中型集束激光器 II
3010	聚焦中型集束激光器蓝图 II
3011	一箱盗版全息影片
3012	一大箱可疑的全息影片
3013	艾玛全息宗教影片
3014	一箱艾玛全息宗教影片
3015	一箱冰封着的会发光的青蛙
3016	一大箱冰封着的会发光的青蛙
3017	加特林脉冲激光器 II
3018	加特林脉冲激光器蓝图 II
3019	一箱远古不明科技物品
3020	一大箱塔洛迦空间站救生核心装备
3021	一箱便携式应急电暖器
3022	一大箱便携式应急电暖器
3023	一箱来自考古挖掘地GV87-426-D的文物
3024	一大箱来自考古挖掘地GV87-426-E的文物
3025	重型集束激光器 II
3026	重型集束激光器蓝图 II
3027	一箱密封的峰币岩
3028	一大箱密封的潮湿岩
3029	一群柯廖特时装集体秀员工
3030	一大群马纳尔纺织学院国际代表
3031	一箱赛摩·睿沙的独家健身全息影片
3032	艾玛审判庭调查队
3033	小型聚焦集束激光器 II
3034	小型聚焦集束激光器 II 蓝图
3035	一大箱赛摩·睿沙的独家健身全息影片
3036	艾玛审判庭调查署
3037	一箱试验型ECM混合弹药
3038	一大箱试验型ECM混合弹药
3039	黑夜级蓝图
3041	小型聚焦脉冲激光器 II
3042	小型聚焦脉冲激光器 II 蓝图
3049	超级集束激光器 II
3050	超级集束激光器蓝图 II
3057	超级脉冲激光器 II
3058	超级脉冲激光器蓝图 II
3060	气体行星采集控制器
3061	冰体行星采集控制器
3062	熔岩行星采集控制器
3063	海洋行星采集控制器
3064	等离子行星采集控制器
3065	超光速粒子集束激光器 II
3066	超光速粒子集束激光器蓝图 II
3067	风暴行星采集控制器
3068	温和行星采集控制器
3069	萨沙入侵先锋星系效果
3072	入侵效果 突袭
3074	150mm磁轨炮 II
3075	150mm磁轨炮蓝图 II
3076	入侵效果 总部
3077	载诺 侏儒 护盾升级 SU-602
3078	载诺 侏儒 护盾升级 SU-604
3079	载诺 侏儒 护盾升级 SU-606
3080	载诺 侏儒 护盾管理 SM-702
3081	载诺 侏儒 护盾管理 SM-704
3082	250mm磁轨炮 II
3083	250mm磁轨炮蓝图 II
3084	载诺 侏儒 护盾管理 SM-706
3085	载诺 侏儒 护盾频散系统 SE-802
3086	载诺 侏儒 护盾频散系统 SE-804
3087	载诺 侏儒 护盾频散系统 SE-806
3088	载诺 侏儒 护盾操作 SP-902
3089	载诺 侏儒 护盾操作 SP-904
3090	425mm磁轨炮 II
3091	425mm磁轨炮蓝图 II
3092	载诺 侏儒 护盾操作 SP-906
3093	埃菲尔公司 游侠 规避机动 EM-702
3094	埃菲尔公司 游侠 规避机动 EM-704
3095	埃菲尔公司 游侠 规避机动 EM-706
3096	埃菲尔公司 游侠 导航学 NN-602
3097	埃菲尔公司 游侠 导航学 NN-604
3098	75mm加特林磁轨炮 II
3099	75mm加特林磁轨炮蓝图 II
3100	埃菲尔公司 游侠 导航学 NN-606
3101	埃菲尔公司 游侠 燃料节约 FC-802
3102	埃菲尔公司 游侠 燃料节约 FC-804
3103	埃菲尔公司 游侠 燃料节约 FC-806
3104	埃菲尔公司 游侠 加力燃烧器 AB-604
3105	埃菲尔公司 游侠 加力燃烧器 AB-608
3106	双联150mm磁轨炮 II
3107	双联150mm磁轨炮蓝图 II
3108	埃菲尔公司 游侠 加力燃烧器 AB-612
3109	埃菲尔公司 游侠 跃迁引擎操控 WD-604
3110	埃菲尔公司 游侠 跃迁引擎操控 WD-608
3111	埃菲尔公司 游侠 跃迁引擎操控 WD-612
3112	埃菲尔公司 游侠 高速机动 HS-902
3113	埃菲尔公司 游侠 高速机动 HS-904
3114	双联250mm磁轨炮 II
3115	双联250mm磁轨炮蓝图 II
3116	埃菲尔公司 游侠 高速机动 HS-906
3117	埃菲尔公司 游侠 跃迁引擎速度 WS-608
3118	埃菲尔公司 游侠 跃迁引擎速度 WS-613
3119	埃菲尔公司 游侠 跃迁引擎速度 WS-618
3120	埃菲尔公司 游侠 加速控制 AC-602
3121	埃菲尔公司 游侠 加速控制 AC-604
3122	电子疾速加农炮 II
3123	电子疾速加农炮蓝图 II
3124	埃菲尔公司 游侠 加速控制 AC-606
3125	载诺 狙击手 导弹精确打击 GP-802
3126	载诺 狙击手 导弹精确打击 GP-804
3127	载诺 狙击手 导弹精确打击 GP-806
3128	载诺 狙击手 导弹打击 MB-702
3129	载诺 狙击手 导弹打击 MB-704
3130	重型电子疾速炮 II
3131	重型电子疾速炮蓝图 II
3132	载诺 狙击手 导弹打击 MB-706
3133	载诺 狙击手 导弹动力 MP-702
3134	载诺 狙击手 导弹动力 MP-704
3135	载诺 狙击手 导弹动力 MP-706
3136	载诺 狙击手 导弹发射效率 RL-1002
3137	载诺 狙击手 导弹发射效率 RL-1004
3138	重型离子疾速炮 II
3139	重型离子疾速炮蓝图 II
3140	载诺 狙击手 导弹发射效率 RL-1006
3141	载诺 狙击手 目标导航预测 TN-902
3142	载诺 狙击手 目标导航预测 TN-904
3143	载诺 狙击手 目标导航预测 TN-906
3144	载诺 侏儒 发射器CPU效率 LE-602
3145	载诺 侏儒 发射器CPU效率 LE-604
3146	重型中子疾速炮 II
3147	重型中子疾速炮蓝图 II
3148	载诺 侏儒 发射器CPU效率 LE-606
3149	神经交互强化芯片 - 载诺 精确射击 ZMX11
3150	神经交互强化芯片 - 载诺 精确射击 ZMX110
3151	神经交互强化芯片 - 载诺 精确射击 ZMX1100
3152	载诺 快照 反弹道导弹 DM-802
3153	载诺 快照 反弹道导弹 DM-804
3154	离子疾速加农炮 II
3155	离子疾速加农炮蓝图 II
3156	载诺 快照 反弹道导弹 DM-806
3157	载诺 快照 重型攻击导弹 AM-702
3158	载诺 快照 重型攻击导弹 AM-704
3159	载诺 快照 重型攻击导弹 AM-706
3160	载诺 快照 自动锁定爆炸半径 FR-1002
3161	载诺 快照 自动锁定爆炸半径 FR-1004
3162	轻型电子疾速炮 II
3163	轻型电子疾速炮蓝图 II
3164	载诺 快照 自动锁定爆炸半径 FR-1006
3165	载诺 快照 重型导弹 HM-702
3166	载诺 快照 重型导弹 HM-704
3167	载诺 快照 重型导弹 HM-706
3168	载诺 快照 轻型导弹 LM-902
3169	载诺 快照 轻型导弹 LM-904
3170	轻型离子疾速炮 II
3171	轻型离子疾速炮蓝图 II
3172	载诺 快照 轻型导弹 LM-906
3173	载诺 快照 火箭 RD-902
3174	载诺 快照 火箭 RD-904
3175	载诺 快照 火箭 RD-906
3176	载诺 快照 鱼雷 TD-602
3177	载诺 快照 鱼雷 TD-604
3178	轻型中子疾速炮 II
3179	轻型中子疾速炮蓝图 II
3180	载诺 快照 鱼雷 TD-606
3181	载诺 快照 巡航导弹 CM-602
3182	载诺 快照 巡航导弹 CM-604
3183	载诺 快照 巡航导弹 CM-606
3184	联合矿业运载舰
3185	埃菲尔公司 神枪手 中型射弹炮台 MP-802
3186	中子疾速加农炮 II
3187	中子疾速加农炮蓝图 II
3188	埃菲尔公司 神枪手 中型射弹炮台 MP-804
3189	埃菲尔公司 神枪手 中型射弹炮台 MP-806
3190	埃菲尔公司 神枪手 航迹预算 MR-702
3191	埃菲尔公司 神枪手 航迹预算 MR-704
3192	埃菲尔公司 神枪手 航迹预算 MR-706
3193	埃菲尔公司 神枪手 外科打击 SS-902
3194	埃菲尔公司 神枪手 外科打击 SS-904
3195	埃菲尔公司 神枪手 外科打击 SS-906
3196	埃菲尔公司 神枪手 大型射弹炮台 LP-1002
3197	埃菲尔公司 神枪手 大型射弹炮台 LP-1004
3198	埃菲尔公司 神枪手 大型射弹炮台 LP-1006
3199	埃菲尔公司 神枪手 小型射弹炮台 SP-602
3200	埃菲尔公司 神枪手 小型射弹炮台 SP-604
3201	埃菲尔公司 神枪手 小型射弹炮台 SP-606
3202	天赋植体 枪骑兵 小型能量炮台 SE-602
3203	天赋植体 枪骑兵 受控点射 CB-702
3204	天赋植体 枪骑兵 射击学 RF-902
3205	天赋植体 枪骑兵 大型能量炮台 LE-1002
3206	天赋植体 枪骑兵 中型能量炮台 ME-802
3207	天赋植体 枪骑兵 小型能量炮台 SE-604
3208	天赋植体 枪骑兵 受控点射 CB-704
3209	天赋植体 枪骑兵 射击学 RF-904
3210	天赋植体 枪骑兵 大型能量炮台 LE-1004
3211	天赋植体 枪骑兵 中型能量炮台 ME-804
3212	天赋植体 枪骑兵 小型能量炮台 SE-606
3213	天赋植体 枪骑兵 受控点射 CB-706
3214	天赋植体 枪骑兵 射击学 RF-906
3215	天赋植体 枪骑兵 大型能量炮台 LE-1006
3216	天赋植体 枪骑兵 中型能量炮台 ME-806
3217	载诺 狙击手 精确射击 ST-902
3218	收割者采矿无人机
3220	载诺 狙击手 弹道分析 TA-704
3221	载诺 狙击手 弹道分析 TA-706
3222	载诺 狙击手 大型混合炮台 LH-1002
3223	载诺 狙击手 大型混合炮台 LH-1004
3224	载诺 狙击手 大型混合炮台 LH-1006
3225	载诺 狙击手 小型混合炮台 SH-602
3226	载诺 狙击手 小型混合炮台 SH-604
3227	载诺 狙击手 小型混合炮台 SH-606
3228	载诺 侏儒 武器升级 WU-1002
3229	载诺 侏儒 武器升级 WU-1004
3230	载诺 侏儒 武器升级 WU-1006
3231	载诺 狙击手 中型混合炮台 MH-802
3232	载诺 狙击手 中型混合炮台 MH-804
3233	载诺 狙击手 中型混合炮台 MH-806
3234	载诺 狙击手 精确射击 ST-904
3235	载诺 狙击手 精确射击 ST-906
